,Unnamed: 0,atom_counts,puckering
2641,2641,"{'K': 1, 'V': 3, 'Se': 2, 'O': 12}",Puckered
2642,2642,"{'Fe': 1, 'H': 1, 'O': 2}",Puckered
2643,2643,"{'Bi': 2, 'Te': 2, 'Se': 1}",Puckered
2644,2644,"{'Yb': 2, 'Br': 2, 'O': 2}",Puckered
2645,2645,"{'As': 4, 'S': 6}",Puckered
2646,2646,"{'Sb': 2, 'N': 18}",Puckered
2647,2647,"{'Lu': 2, 'H': 4, 'Cl': 2, 'O': 4}",Puckered
2648,2648,"{'Sr': 1, 'Ta': 2, 'H': 2, 'O': 7}",Puckered
2649,2649,"{'Fe': 1, 'Si': 4, 'O': 6}",Puckered
2650,2650,"{'V': 6, 'O': 14}",Puckered
2651,2651,"{'W': 1, 'O': 2, 'F': 2}",Puckered
2652,2652,"{'Bi': 4, 'Te': 4, 'W': 2, 'O': 20}",Puckered
2653,2653,"{'Li': 2, 'V': 2, 'Cu': 2, 'O': 8}",Puckered
2654,2654,"{'Li': 2, 'V': 2, 'F': 6}",Puckered
2655,2655,"{'Y': 1, 'Mn': 1, 'F': 5}",Puckered
2656,2656,"{'Ce': 2, 'Br': 2, 'O': 2}",Puckered
2657,2657,"{'Cu': 2, 'O': 4}",Puckered
2658,2658,"{'Li': 2, 'Fe': 2, 'P': 2, 'O': 8}",Puckered
2659,2659,"{'Zn': 2, 'Te': 3, 'O': 8}",Puckered
2660,2660,"{'Sr': 4, 'Mn': 4, 'Ga': 2, 'O': 14}",Puckered
2661,2661,"{'Tl': 1, 'In': 1, 'S': 2}",Planar
2662,2662,"{'Ba': 2, 'Co': 3, 'O': 7}",Puckered
2663,2663,"{'Gd': 2, 'S': 2, 'I': 2}",Puckered
2664,2664,"{'K': 4, 'Bi': 4, 'P': 8, 'Se': 24}",Puckered
2665,2665,"{'V': 4, 'O': 8}",Puckered
2666,2666,"{'Y': 2, 'Br': 2, 'O': 2}",Puckered
2667,2667,"{'Bi': 8, 'Se': 4, 'O': 20}",Puckered
2668,2668,"{'Te': 4, 'S': 2, 'O': 14}",Puckered
2669,2669,"{'Zn': 2, 'P': 4, 'H': 8, 'O': 8}",Puckered
2670,2670,"{'Li': 2, 'V': 2, 'B': 2, 'O': 8}",Puckered
2671,2671,"{'Cd': 2, 'Cu': 4, 'O': 6}",Puckered
2672,2672,"{'Fe': 2, 'Bi': 2, 'Sb': 2, 'S': 8}",Puckered
2673,2673,"{'Y': 2, 'Te': 6}",Puckered
2674,2674,"{'Nb': 4, 'Fe': 4, 'Te': 8}",Puckered
2675,2675,"{'V': 4, 'O': 10}",Puckered
2676,2676,"{'Cu': 2, 'Te': 4, 'Cl': 2}",Puckered
2677,2677,"{'Ag': 2, 'I': 2}",Puckered
2678,2678,"{'Ca': 2, 'Cu': 1, 'Br': 2, 'O': 2}",Puckered
2679,2679,"{'Ni': 1, 'Te': 1, 'O': 4}",Puckered
2680,2680,"{'Yb': 2, 'Si': 4, 'Ni': 2}",Puckered
2681,2681,"{'In': 2, 'Sb': 4, 'S': 8, 'Br': 2}",Puckered
2682,2682,"{'Sn': 2, 'P': 4, 'O': 12}",Puckered
2683,2683,"{'Ba': 1, 'Fe': 4, 'O': 8}",Puckered
2684,2684,"{'Cu': 3, 'Se': 2, 'Cl': 2, 'O': 6}",Puckered
2685,2685,"{'Li': 2, 'Ni': 2, 'P': 2, 'O': 8}",Puckered
2686,2686,"{'Nb': 2, 'Ni': 2, 'Te': 10}",Puckered
2687,2687,"{'Ca': 3, 'Fe': 2, 'Cl': 2, 'O': 5}",Puckered
2688,2688,"{'Mn': 2, 'Fe': 1, 'O': 6}",Puckered
2689,2689,"{'V': 1, 'W': 2, 'O': 8}",Puckered
2690,2690,"{'Zr': 2, 'Si': 2, 'Se': 2}",Puckered
2691,2691,"{'Bi': 4, 'Br': 12}",Puckered
2692,2692,"{'Te': 1, 'O': 3}",Puckered
2693,2693,"{'Si': 3, 'Ir': 1}",Puckered
2694,2694,"{'Co': 3, 'Te': 1, 'O': 8}",Puckered
2695,2695,"{'Li': 2, 'S': 2, 'O': 6, 'F': 2}",Puckered
2696,2696,"{'Ti': 1, 'Ga': 4, 'O': 8}",Puckered
2697,2697,"{'Mg': 5, 'Sc': 1}",Puckered
2698,2698,"{'Li': 2, 'Cu': 1, 'F': 5}",Puckered
2699,2699,"{'Mg': 2, 'Ni': 3, 'O': 8}",Puckered
2700,2700,"{'Ba': 4, 'Y': 2, 'I': 14}",Puckered
2701,2701,"{'Bi': 4, 'Mo': 4, 'O': 20}",Puckered
2702,2702,"{'Sr': 4, 'Cr': 2, 'S': 2, 'O': 6}",Puckered
2703,2703,"{'Li': 4, 'Cr': 4, 'O': 14}",Puckered
2704,2704,"{'Ti': 2, 'Ge': 2, 'Te': 12}",Puckered
2705,2705,"{'Li': 1, 'Cu': 2, 'C': 2, 'O': 6}",Puckered
2706,2706,"{'Na': 2, 'H': 2, 'O': 2}",Puckered
2707,2707,"{'Ni': 1, 'H': 2, 'O': 2}",Puckered
2708,2708,"{'Bi': 12, 'S': 12}",Puckered
2709,2709,"{'Cu': 4, 'O': 4}",Puckered
2710,2710,"{'Al': 2, 'H': 6, 'O': 6}",Puckered
2711,2711,"{'Sn': 1, 'Ge': 1}",Puckered
2712,2712,"{'Nb': 4, 'Co': 4, 'Te': 8}",Puckered
2713,2713,"{'Na': 2, 'Cl': 2, 'O': 4}",Puckered
2714,2714,"{'Mo': 1, 'O': 2}",Puckered
2715,2715,"{'Mg': 4, 'As': 2}",Puckered
2716,2716,"{'Er': 2, 'Cl': 2, 'O': 2}",Puckered
2717,2717,"{'Si': 4, 'P': 8}",Puckered
2718,2718,"{'Hg': 3, 'As': 1, 'Se': 4, 'I': 1}",Puckered
2719,2719,"{'Ag': 8, 'Bi': 8, 'S': 12, 'Cl': 8}",Puckered
2720,2720,"{'W': 4, 'O': 8}",Puckered
2721,2721,"{'Li': 2, 'Ce': 1, 'P': 2}",Puckered
2722,2722,"{'Nd': 2, 'I': 2, 'O': 2}",Puckered
2723,2723,"{'Ba': 2, 'Tl': 1, 'Ni': 2, 'O': 7}",Puckered
2724,2724,"{'Fe': 6, 'S': 8}",Puckered
2725,2725,"{'Zn': 2, 'Cr': 4, 'S': 10}",Puckered
2726,2726,"{'Ag': 2, 'H': 2, 'O': 4}",Puckered
2727,2727,"{'Sr': 4, 'Ta': 2, 'Cu': 4, 'O': 14}",Puckered
2728,2728,"{'Zn': 2, 'Se': 2}",Puckered
2729,2729,"{'Fe': 1, 'Bi': 1, 'O': 3}",Puckered
2730,2730,"{'Ca': 2, 'Sn': 4, 'F': 12}",Puckered
2731,2731,"{'Cu': 2, 'Hg': 1, 'I': 4}",Puckered
2732,2732,"{'Mg': 4, 'H': 2, 'O': 5}",Puckered
2733,2733,"{'Zn': 12, 'S': 12}",Puckered
2734,2734,"{'Na': 4, 'Sb': 4, 'F': 16}",Puckered
2735,2735,"{'Li': 2, 'Ni': 1, 'O': 2}",Puckered
2736,2736,"{'Li': 1, 'V': 1, 'F': 4}",Puckered
2737,2737,"{'Cu': 2, 'Se': 4, 'Br': 2}",Puckered
2738,2738,"{'Nd': 4, 'B': 2, 'C': 2}",Puckered
2739,2739,"{'Co': 1, 'I': 2}",Puckered
2740,2740,"{'Cr': 1, 'P': 2, 'O': 8}",Puckered
2741,2741,"{'Fe': 1, 'Cu': 1, 'S': 2}",Puckered
2742,2742,"{'Al': 4, 'H': 12, 'O': 12}",Puckered
2743,2743,"{'Yb': 2, 'H': 4, 'Cl': 2, 'O': 4}",Puckered
2744,2744,"{'Ca': 1, 'Pb': 1, 'I': 4}",Puckered
2745,2745,"{'Cr': 2, 'O': 2, 'F': 2}",Puckered
2746,2746,"{'In': 6, 'Sb': 2, 'Te': 4}",Puckered
2747,2747,"{'Cr': 2, 'Se': 2}",Puckered
2748,2748,"{'Sb': 3, 'Pb': 1}",Planar
2749,2749,"{'Ag': 1, 'Br': 1, 'O': 4}",Puckered
2750,2750,"{'Li': 2, 'Cr': 2, 'Si': 2, 'O': 8}",Puckered
2751,2751,"{'Co': 1, 'Br': 2}",Puckered
2752,2752,"{'In': 1, 'Sn': 1, 'Cl': 3}",Puckered
2753,2753,"{'Yb': 1, 'I': 2}",Puckered
2754,2754,"{'Cr': 2, 'Ge': 2, 'Te': 6}",Puckered
2755,2755,"{'Sm': 2, 'I': 2, 'O': 2}",Puckered
2756,2756,"{'Sb': 2, 'Te': 2, 'Cl': 2, 'O': 6}",Puckered
2757,2757,"{'Ti': 6, 'O': 6}",Puckered
2758,2758,"{'Cu': 2, 'H': 2, 'O': 4}",Puckered
2759,2759,"{'Cu': 2, 'I': 2}",Puckered
2760,2760,"{'Cr': 4, 'Bi': 4, 'O': 16}",Puckered
2761,2761,"{'Sr': 2, 'H': 8, 'Cl': 4, 'O': 4}",Puckered
2762,2762,"{'Nb': 4, 'Re': 2, 'O': 16}",Puckered
2763,2763,"{'Bi': 2, 'P': 2, 'Pb': 8, 'O': 16}",Puckered
2764,2764,"{'Mn': 3, 'Co': 2, 'Te': 3, 'O': 16}",Puckered
2765,2765,"{'Cd': 2, 'P': 4, 'O': 12}",Puckered
2766,2766,"{'Ba': 2, 'Tl': 2, 'Co': 3, 'O': 10}",Puckered
2767,2767,"{'Ta': 4, 'Se': 6}",Puckered
2768,2768,"{'Al': 8, 'Te': 12}",Puckered
2769,2769,"{'Li': 2, 'Fe': 2, 'Si': 2, 'O': 8}",Puckered
2770,2770,"{'Al': 2, 'Te': 5}",Puckered
2771,2771,"{'Ta': 2, 'Ni': 2, 'Te': 10}",Puckered
2772,2772,"{'Na': 2, 'Cl': 2, 'O': 4}",Puckered
2773,2773,"{'B': 1, 'N': 1}",Planar
2774,2774,"{'Sr': 4, 'Cu': 4, 'Sb': 2, 'O': 14}",Puckered
2775,2775,"{'Ni': 2, 'Sb': 1, 'Te': 2}",Puckered
2776,2776,"{'Ti': 4, 'Zn': 4, 'Ge': 8, 'O': 24}",Puckered
2777,2777,"{'Tc': 4, 'S': 4, 'O': 24, 'F': 4}",Puckered
2778,2778,"{'Er': 6, 'I': 7}",Puckered
2779,2779,{'Sr': 2},Planar
2780,2780,"{'B': 8, 'Te': 4, 'O': 20}",Puckered
2781,2781,"{'Li': 2, 'Ag': 2, 'F': 4}",Puckered
2782,2782,"{'Li': 2, 'V': 6, 'Te': 4, 'O': 24}",Puckered
2783,2783,"{'Cu': 1, 'H': 1, 'O': 2}",Puckered
2784,2784,"{'Al': 4, 'O': 6}",Puckered
2785,2785,"{'Tm': 4, 'Te': 10, 'O': 26}",Puckered
2786,2786,"{'Cu': 2, 'Se': 2}",Puckered
2787,2787,"{'Er': 1, 'Re': 2, 'O': 8}",Puckered
2788,2788,"{'Zn': 1, 'W': 2, 'O': 5}",Puckered
2789,2789,"{'Sr': 4, 'Mn': 2, 'S': 2, 'O': 6}",Puckered
2790,2790,"{'Re': 2, 'Ni': 1, 'O': 8}",Puckered
2791,2791,"{'Dy': 2, 'Bi': 7, 'O': 14}",Puckered
2792,2792,"{'Na': 2, 'Bi': 10, 'O': 16}",Puckered
2793,2793,"{'Sb': 4, 'Pb': 8, 'S': 8, 'I': 12}",Puckered
2794,2794,"{'Ba': 2, 'Ti': 4, 'Tl': 2, 'O': 12}",Puckered
2795,2795,"{'Ca': 3, 'Si': 1, 'Br': 2}",Puckered
2796,2796,"{'Np': 2, 'I': 2, 'O': 2}",Puckered
2797,2797,"{'Tm': 1, 'I': 2}",Puckered
2798,2798,"{'Li': 2, 'Cr': 3, 'O': 6}",Puckered
2799,2799,"{'Ca': 1, 'Zn': 2, 'P': 2, 'O': 2}",Puckered
2800,2800,"{'Sr': 2, 'Cu': 1, 'I': 2, 'O': 2}",Puckered
2801,2801,"{'Ba': 2, 'V': 3, 'O': 8}",Puckered
2802,2802,"{'Li': 2, 'Fe': 4, 'O': 4, 'F': 6}",Puckered
2803,2803,"{'Cd': 1, 'Cl': 2}",Puckered
2804,2804,"{'P': 4, 'Pb': 6, 'O': 16}",Puckered
2805,2805,"{'Bi': 6, 'B': 10, 'O': 21}",Puckered
2806,2806,"{'Mg': 2, 'Bi': 2, 'P': 2, 'O': 12}",Puckered
2807,2807,"{'Np': 2, 'I': 6}",Puckered
2808,2808,"{'Li': 2, 'V': 2, 'O': 4, 'F': 4}",Puckered
2809,2809,"{'Li': 1, 'Cr': 1, 'O': 2}",Puckered
2810,2810,"{'Nb': 4, 'Zn': 4, 'Cu': 2, 'O': 16}",Puckered
2811,2811,"{'Zn': 4, 'Sn': 2, 'N': 4}",Puckered
2812,2812,"{'Eu': 1, 'In': 2, 'Au': 1}",Puckered
2813,2813,"{'Zn': 2, 'Ga': 2, 'N': 2, 'O': 2}",Puckered
2814,2814,"{'Co': 2, 'Ni': 1, 'O': 6}",Puckered
2815,2815,"{'Cu': 2, 'H': 4, 'O': 4}",Puckered
2816,2816,"{'Y': 1, 'Co': 1, 'F': 5}",Puckered
2817,2817,"{'Ni': 2, 'S': 4}",Puckered
2818,2818,"{'Ho': 2, 'I': 2, 'O': 2}",Puckered
2819,2819,"{'La': 2, 'Ge': 1, 'I': 2}",Puckered
2820,2820,"{'K': 2, 'Sb': 6, 'O': 10}",Puckered
2821,2821,"{'Co': 2, 'O': 2, 'F': 2}",Puckered
2822,2822,"{'Li': 4, 'Co': 2, 'P': 4, 'O': 14}",Puckered
2823,2823,"{'Mn': 3, 'Co': 1, 'O': 8}",Puckered
2824,2824,"{'Ta': 2, 'Tl': 2, 'Cu': 4, 'S': 8}",Puckered
2825,2825,"{'Li': 4, 'C': 1, 'O': 4}",Puckered
2826,2826,"{'Nb': 2, 'P': 2, 'O': 10}",Puckered
2827,2827,"{'Co': 2, 'Ni': 1, 'O': 6}",Puckered
2828,2828,"{'Cr': 1, 'Ga': 2, 'S': 4}",Puckered
2829,2829,"{'Ca': 10, 'Ir': 2}",Puckered
2830,2830,"{'Sr': 4, 'Cu': 4, 'W': 2, 'O': 14}",Puckered
2831,2831,"{'Bi': 4, 'Pd': 2, 'O': 8}",Puckered
2832,2832,"{'Li': 1, 'Co': 7, 'O': 7, 'F': 1}",Puckered
2833,2833,"{'Mg': 4, 'Sb': 8, 'O': 16}",Puckered
2834,2834,"{'K': 4, 'C': 4, 'S': 4, 'N': 4}",Puckered
2835,2835,"{'Ba': 1, 'Bi': 4, 'O': 7}",Puckered
2836,2836,"{'Ti': 2, 'Au': 2}",Puckered
2837,2837,"{'V': 1, 'Br': 2}",Puckered
2838,2838,"{'Cu': 2, 'Cl': 2, 'O': 4}",Puckered
2839,2839,"{'Bi': 2, 'Au': 2, 'O': 4}",Puckered
2840,2840,"{'Mg': 5, 'H': 2, 'O': 6}",Puckered
2841,2841,"{'Ti': 8, 'Zn': 2, 'O': 18}",Puckered
2842,2842,"{'Ag': 2, 'Pb': 8, 'Cl': 2, 'O': 8}",Puckered
2843,2843,{'C': 8},Puckered
2844,2844,"{'Si': 6, 'H': 2}",Puckered
2845,2845,"{'Na': 3, 'In': 1, 'Cl': 6}",Puckered
2846,2846,"{'Ag': 2, 'F': 4}",Puckered
2847,2847,"{'Mn': 4, 'Zn': 2, 'O': 10}",Puckered
2848,2848,"{'Li': 4, 'V': 2, 'F': 12}",Puckered
2849,2849,"{'Li': 2, 'V': 4, 'O': 8}",Puckered
2850,2850,"{'Li': 6, 'Te': 2, 'H': 2, 'O': 8}",Puckered
2851,2851,"{'Rb': 2, 'Au': 2, 'S': 2}",Planar
2852,2852,"{'Cr': 1, 'W': 2, 'O': 8}",Puckered
2853,2853,"{'Cu': 4, 'Bi': 7, 'S': 12}",Puckered
2854,2854,"{'Si': 3, 'Sb': 2, 'O': 9}",Puckered
2855,2855,"{'Nd': 4, 'Te': 4, 'Br': 4, 'O': 12}",Puckered
2856,2856,"{'Cr': 6, 'O': 14}",Puckered
2857,2857,"{'Zn': 2, 'Sn': 3, 'O': 8}",Puckered
2858,2858,"{'Sr': 4, 'Co': 2, 'Cl': 2, 'O': 6}",Puckered
2859,2859,"{'Li': 2, 'H': 4, 'I': 2, 'O': 2}",Puckered
2860,2860,"{'V': 2, 'O': 2, 'F': 6}",Puckered
2861,2861,"{'Sr': 4, 'Cr': 4, 'Ga': 2, 'O': 14}",Puckered
2862,2862,"{'Ag': 2, 'Cl': 2}",Puckered
2863,2863,"{'K': 2, 'H': 2, 'C': 2, 'O': 4}",Puckered
2864,2864,"{'Ti': 4, 'O': 14}",Puckered
2865,2865,"{'Tl': 4, 'Si': 2, 'S': 6}",Puckered
2866,2866,"{'Ti': 6, 'V': 4, 'O': 18}",Puckered
2867,2867,"{'Sm': 2, 'Cl': 2, 'F': 2}",Puckered
2868,2868,"{'Ag': 2, 'Pd': 1, 'O': 2}",Puckered
2869,2869,"{'Np': 1, 'O': 2, 'F': 2}",Puckered
2870,2870,"{'Sn': 2, 'Se': 2}",Puckered
2871,2871,"{'Sc': 2, 'H': 2, 'O': 4}",Puckered
2872,2872,"{'Li': 1, 'V': 2, 'O': 1, 'F': 5}",Puckered
2873,2873,"{'Ba': 2, 'Cu': 2}",Puckered
2874,2874,"{'Li': 2, 'Ag': 2, 'C': 4, 'O': 8}",Puckered
2875,2875,"{'Zn': 1, 'H': 1}",Puckered
2876,2876,"{'W': 3, 'O': 8}",Puckered
2877,2877,"{'Rb': 3, 'Mn': 2, 'Cl': 7}",Puckered
2878,2878,"{'Tl': 2, 'Br': 2}",Puckered
2879,2879,"{'W': 1, 'O': 3}",Puckered
2880,2880,"{'Mg': 1, 'Sn': 2, 'N': 2}",Puckered
2881,2881,"{'V': 2, 'Br': 2, 'O': 2}",Puckered
2882,2882,"{'La': 2, 'I': 2, 'O': 2}",Puckered
2883,2883,"{'Ag': 4, 'Hg': 4, 'S': 4, 'I': 4}",Puckered
2884,2884,"{'Sn': 2, 'Cl': 2, 'F': 2}",Puckered
2885,2885,"{'Ni': 2, 'Se': 2}",Puckered
2886,2886,"{'Sr': 2, 'Sb': 2, 'Se': 4, 'F': 2}",Puckered
2887,2887,"{'Ca': 1, 'Bi': 2, 'O': 5}",Puckered
2888,2888,"{'Cr': 1, 'Cu': 1, 'Se': 2}",Puckered
2889,2889,"{'Er': 2, 'Te': 6}",Puckered
2890,2890,"{'Sc': 2, 'H': 2, 'O': 4}",Puckered
2891,2891,"{'Na': 3, 'Ti': 10, 'S': 20}",Puckered
2892,2892,"{'Cu': 4, 'C': 4, 'O': 12}",Puckered
2893,2893,"{'Li': 1, 'Co': 1, 'O': 2}",Puckered
2894,2894,"{'Zn': 4, 'W': 4, 'O': 16}",Puckered
2895,2895,"{'Tl': 1, 'As': 1, 'O': 4}",Puckered
2896,2896,"{'Zn': 2, 'In': 4, 'S': 8}",Puckered
2897,2897,"{'Fe': 2, 'Cl': 6}",Puckered
2898,2898,"{'Lu': 2, 'Fe': 2, 'Ge': 4}",Puckered
2899,2899,"{'Sb': 4, 'S': 4, 'O': 2}",Puckered
2900,2900,"{'V': 4, 'O': 8}",Puckered
2901,2901,"{'Ba': 2, 'Cr': 3, 'O': 7}",Puckered
2902,2902,"{'Ga': 6, 'Te': 6}",Puckered
2903,2903,"{'Mn': 1, 'Re': 2, 'O': 8}",Puckered
2904,2904,"{'Ba': 1, 'Mo': 4, 'O': 8}",Puckered
2905,2905,"{'Ta': 2, 'Fe': 2, 'Te': 6}",Puckered
2906,2906,"{'Sb': 4, 'O': 8}",Puckered
2907,2907,"{'Bi': 1, 'O': 2}",Puckered
2908,2908,"{'Mo': 4, 'O': 8}",Puckered
2909,2909,"{'Mn': 2, 'Tl': 2, 'O': 6}",Puckered
2910,2910,"{'Y': 2, 'Co': 2}",Puckered
2911,2911,"{'K': 2, 'C': 4, 'N': 6}",Puckered
2912,2912,"{'Tb': 2, 'H': 2, 'O': 4}",Puckered
2913,2913,"{'Na': 2, 'Hg': 2, 'Cl': 6}",Puckered
2914,2914,"{'Na': 2, 'C': 2, 'S': 2, 'N': 2}",Puckered
2915,2915,"{'Zr': 1, 'F': 4}",Puckered
2916,2916,"{'Cu': 2, 'As': 2, 'O': 6}",Puckered
2917,2917,"{'Cr': 1, 'O': 3}",Puckered
2918,2918,"{'Ba': 2, 'Zr': 1, 'S': 4}",Puckered
2919,2919,"{'Sc': 5, 'N': 1, 'Cl': 8}",Puckered
2920,2920,"{'U': 2, 'Te': 6}",Puckered
2921,2921,"{'Sr': 2, 'H': 4, 'I': 4, 'O': 2}",Puckered
2922,2922,"{'Ca': 2, 'La': 2, 'I': 10}",Puckered
2923,2923,"{'Mn': 2, 'C': 4, 'O': 12}",Puckered
2924,2924,"{'Co': 3, 'Sb': 1, 'O': 8}",Puckered
2925,2925,"{'Ti': 1, 'Zn': 1, 'Bi': 2, 'O': 6}",Puckered
2926,2926,"{'U': 1, 'Sb': 2, 'O': 6}",Puckered
2927,2927,"{'Tl': 2, 'Pt': 4, 'Se': 6}",Puckered
2928,2928,"{'Ta': 2, 'Pd': 1, 'Se': 6}",Puckered
2929,2929,"{'Sn': 3, 'P': 4}",Puckered
2930,2930,"{'Sr': 1, 'Bi': 5, 'O': 9}",Puckered
2931,2931,"{'Ba': 2, 'Fe': 3, 'O': 8}",Puckered
2932,2932,"{'Li': 2, 'Mn': 1, 'F': 6}",Puckered
2933,2933,"{'Li': 3, 'Fe': 3, 'O': 4, 'F': 4}",Puckered
2934,2934,"{'Li': 2, 'H': 2, 'Pt': 1}",Puckered
2935,2935,"{'V': 4, 'O': 10}",Puckered
2936,2936,"{'U': 1, 'O': 2, 'F': 2}",Puckered
2937,2937,"{'Ag': 6, 'S': 2, 'I': 2}",Puckered
2938,2938,"{'Ba': 2, 'Hf': 1, 'S': 4}",Puckered
2939,2939,"{'Tm': 2, 'Bi': 2, 'O': 6}",Puckered
2940,2940,"{'Ho': 2, 'Co': 2, 'Sn': 4}",Puckered
2941,2941,"{'V': 3, 'Zn': 2, 'O': 8}",Puckered
2942,2942,"{'In': 4, 'Te': 4, 'Cl': 4, 'O': 12}",Puckered
2943,2943,"{'Ta': 4, 'Ni': 2, 'Se': 10}",Puckered
2944,2944,"{'Mn': 2, 'Cr': 1, 'O': 6}",Puckered
2945,2945,"{'Li': 2, 'Fe': 2, 'B': 2, 'O': 8}",Puckered
2946,2946,"{'Co': 1, 'H': 2, 'O': 2}",Puckered
2947,2947,"{'Li': 1, 'Ni': 1, 'P': 1, 'O': 4}",Puckered
2948,2948,"{'Sb': 2, 'N': 2}",Puckered
2949,2949,"{'Sb': 4, 'I': 12}",Puckered
2950,2950,"{'Ag': 2, 'Cl': 2, 'O': 4}",Puckered
2951,2951,"{'Li': 1, 'Cu': 2, 'F': 5}",Puckered
2952,2952,"{'Rb': 2, 'Sb': 4, 'Se': 8}",Puckered
2953,2953,"{'Y': 2, 'Ga': 2, 'I': 2}",Puckered
2954,2954,"{'Li': 2, 'Co': 2, 'P': 2, 'O': 8}",Puckered
2955,2955,"{'V': 2, 'Zn': 1, 'O': 6}",Puckered
2956,2956,"{'Mg': 4, 'Sn': 4, 'O': 8}",Puckered
2957,2957,"{'Ge': 4, 'Pb': 4, 'S': 12}",Puckered
2958,2958,"{'Sr': 4, 'Te': 4, 'O': 12}",Puckered
2959,2959,"{'Sr': 4, 'Fe': 2, 'Br': 2, 'O': 6}",Puckered
2960,2960,"{'Sn': 2, 'F': 6}",Puckered
2961,2961,"{'V': 2, 'Cu': 2, 'O': 8}",Puckered
2962,2962,"{'Pb': 2, 'Br': 4, 'O': 12}",Puckered
2963,2963,"{'Ho': 2, 'C': 1, 'F': 2}",Puckered
2964,2964,"{'As': 2, 'P': 2, 'O': 8}",Puckered
2965,2965,"{'Sr': 4, 'Cu': 4, 'Sn': 2, 'O': 14}",Puckered
2966,2966,"{'Cu': 2, 'Bi': 4, 'O': 8}",Puckered
2967,2967,"{'Li': 2, 'Ag': 2, 'C': 4, 'O': 8}",Puckered
2968,2968,"{'Te': 2, 'Pd': 1}",Puckered
2969,2969,"{'Ag': 2, 'Bi': 2, 'P': 4, 'S': 12}",Puckered
2970,2970,"{'Nb': 2, 'Te': 8, 'Ir': 2}",Puckered
2971,2971,"{'Ag': 8, 'C': 4, 'N': 8}",Puckered
2972,2972,"{'Mn': 3, 'Cu': 1, 'O': 8}",Puckered
2973,2973,"{'Ba': 2, 'Tl': 2, 'Mo': 4, 'O': 12}",Puckered
2974,2974,"{'Ca': 2, 'Sb': 4, 'O': 8}",Puckered
2975,2975,"{'Cu': 4, 'H': 4, 'Cl': 4, 'O': 4}",Puckered
2976,2976,"{'Ta': 6, 'S': 18}",Puckered
2977,2977,"{'Cd': 2, 'Bi': 2, 'Cl': 2, 'O': 4}",Puckered
2978,2978,"{'Sr': 2, 'La': 2, 'Cl': 10}",Puckered
2979,2979,"{'Li': 2, 'U': 1, 'I': 6}",Puckered
2980,2980,"{'W': 2, 'O': 4, 'F': 4}",Puckered
2981,2981,"{'Al': 6, 'O': 9}",Puckered
2982,2982,"{'Li': 4, 'S': 2, 'O': 8}",Puckered
2983,2983,"{'Na': 2, 'V': 4, 'O': 10}",Puckered
2984,2984,"{'Sn': 1, 'P': 2, 'S': 6}",Puckered
2985,2985,"{'Bi': 1, 'F': 3}",Puckered
2986,2986,"{'Cu': 2, 'Sb': 2, 'S': 4}",Puckered
2987,2987,"{'Cu': 2, 'H': 8, 'I': 4, 'O': 16}",Puckered
2988,2988,"{'Mn': 2, 'P': 4, 'O': 14}",Puckered
2989,2989,"{'Ti': 4, 'O': 8}",Puckered
2990,2990,"{'Mn': 1, 'Co': 3, 'O': 8}",Puckered
2991,2991,"{'Cd': 1, 'In': 1, 'Ga': 1, 'S': 4}",Puckered
2992,2992,"{'Li': 2, 'Bi': 2, 'B': 4, 'O': 10}",Puckered
2993,2993,"{'Eu': 2, 'Br': 2, 'O': 2}",Puckered
2994,2994,"{'Sc': 5, 'C': 1, 'Cl': 8}",Puckered
2995,2995,"{'Ag': 2, 'Au': 4, 'S': 4}",Puckered
2996,2996,"{'Lu': 4, 'H': 12, 'O': 12}",Puckered
2997,2997,"{'Mg': 2, 'Ge': 4, 'W': 2, 'O': 12}",Puckered
2998,2998,"{'Ga': 2, 'H': 6, 'N': 2, 'F': 6}",Puckered
2999,2999,"{'Mn': 2, 'Se': 2}",Puckered
3000,3000,"{'Sr': 3, 'Cr': 2, 'S': 2, 'O': 5}",Puckered
3001,3001,"{'Pd': 2, 'Se': 2, 'O': 6}",Puckered
3002,3002,"{'Sr': 4, 'Fe': 2, 'Cl': 2, 'O': 6}",Puckered
3003,3003,"{'Tl': 2, 'Te': 6, 'Pt': 4}",Puckered
3004,3004,"{'Si': 2, 'Ru': 1}",Puckered
3005,3005,"{'Ba': 2, 'Al': 4, 'Cl': 16}",Puckered
3006,3006,"{'Li': 2, 'Fe': 2, 'F': 8}",Puckered
3007,3007,"{'Gd': 2, 'O': 2, 'F': 2}",Puckered
3008,3008,"{'Pr': 1, 'Ge': 5}",Puckered
3009,3009,"{'Li': 5, 'Ni': 1, 'O': 1, 'F': 5}",Puckered
3010,3010,"{'V': 8, 'O': 18}",Puckered
3011,3011,"{'Na': 2, 'H': 2, 'O': 2}",Puckered
3012,3012,{'Te': 2},Planar
3013,3013,"{'Mg': 2, 'V': 4, 'S': 10}",Puckered
3014,3014,"{'Ta': 2, 'Nb': 4, 'Zn': 4, 'O': 16}",Puckered
3015,3015,"{'Nb': 4, 'Ge': 4, 'O': 14}",Puckered
3016,3016,"{'Zn': 2, 'Fe': 4, 'S': 10}",Puckered
3017,3017,"{'Y': 2, 'Bi': 2, 'O': 6}",Puckered
3018,3018,"{'Co': 2, 'C': 4, 'O': 12}",Puckered
3019,3019,"{'Ba': 2, 'Zn': 2, 'F': 8}",Puckered
